;Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
233;PL;Żary;Żary, ul. Szymanowskiego 8;51.642656,15.127808;O3;GIOS;µg/m³;90.2722;2021-08-06T14:00:00+02:00;Poland
234;PL;Wrocław;Wrocław - Wiśniowa;51.086225,17.012689;NO2;GIOS;µg/m³;41.0798;2021-08-06T14:00:00+02:00;Poland
235;PL;Jasło;Jaslo-Sikorskiego;49.744886,21.454617;PM10;GIOS;µg/m³;2.51055;2021-08-06T13:00:00+02:00;Poland
236;PL;Malbork;AM15 Malbork Mickiewicza;54.031247,19.032899;SO2;GIOS;µg/m³;0.52084;2021-08-06T14:00:00+02:00;Poland
237;PL;Zabrze;Zabrze, ul. M. Curie-Skłodowskiej 34;50.3165,18.772375;CO;GIOS;µg/m³;177.56;2021-08-06T14:00:00+02:00;Poland
238;PL;Płock;Płock-Reja;52.550938,19.709791;PM10;GIOS;µg/m³;5.2;2021-08-06T14:00:00+02:00;Poland
239;PL;Rybnik;Rybnik, ul. Borki 37 d;50.111181,18.516139;PM10;GIOS;µg/m³;5.86856;2021-08-06T14:00:00+02:00;Poland
240;PL;Rybnik;Rybnik, ul. Borki 37 d;50.111181,18.516139;SO2;GIOS;µg/m³;1.50585;2021-08-06T14:00:00+02:00;Poland
241;PL;Grajewo;Grajewo - mobilne;53.639793,22.470274;NO2;GIOS;µg/m³;9.7;2021-08-06T14:00:00+02:00;Poland
242;PL;Nysa;Nysa manualna 3;50.458989,17.331906;PM10;GIOS;µg/m³;11.2827;2021-08-06T14:00:00+02:00;Poland
243;PL;Nowiny;Nowiny, ul. Parkowa;50.823108,20.533506;SO2;GIOS;µg/m³;12.02;2021-08-06T14:00:00+02:00;Poland
244;PL;Kalisz;Kalisz-Wyszynskiego;51.748103,18.04931;BC;GIOS;µg/m³;0.08339;2021-08-06T14:00:00+02:00;Poland
245;PL;Chojnice;CHojnice - mobilna;53.696546,17.5645;NO2;GIOS;µg/m³;4.69535;2021-08-06T14:00:00+02:00;Poland
246;PL;Belsk Duży;Belsk-IGFPAN;51.835242,20.791912;CO;GIOS;µg/m³;226.55928;2021-08-06T14:00:00+02:00;Poland
247;PL;Zgierz;Zgierz-Śródmieście;51.856692,19.421231;PM2.5;GIOS;µg/m³;14.0;2021-08-06T13:00:00+02:00;Poland
248;PL;Rabka-Zdrój;Rabka-Zdrój, ul. Orkana;49.608647,19.966008;PM10;GIOS;µg/m³;6.51043;2021-08-06T13:00:00+02:00;Poland
249;PT;Évora;PT04006;38.615,-7.3975;SO2;EEA Portugal;µg/m³;2.0;2021-08-06T12:00:00+02:00;Portugal
250;RO;Gorj;RO0150A;45.0516281095,23.27526665;O3;EEA Romania;µg/m³;60.99896935;2021-08-06T13:00:00+02:00;Romania
251;RO;Harghita;RO0153A;46.3266181895,25.81135559;NO2;EEA Romania;µg/m³;4.75013596;2021-08-06T13:00:00+02:00;Romania
252;RO;Sălaj;RO0181A;47.1950645395,23.04690552;NO2;EEA Romania;µg/m³;9.01891247;2021-08-06T13:00:00+02:00;Romania
253;RO;Bucureşti;RO0065A;44.4470701281,26.0368600264;PM2.5;EEA Romania;µg/m³;69.38557285;2021-08-06T10:00:00+02:00;Romania
254;RO;Bucureşti;RO0065A;44.4470701281,26.0368600264;PM10;EEA Romania;µg/m³;93.31053632;2021-08-06T10:00:00+02:00;Romania
255;SK;Bratislavský kraj;SK0001A;48.1250189995,17.125611;PM2.5;EEA Slovakia;µg/m³;10.745;2021-08-06T13:00:00+02:00;Slovakia
256;SK;Žilinský kraj;SK0020A;49.2119445795,18.77111435;CO;EEA Slovakia;µg/m³;697.972;2021-08-06T13:00:00+02:00;Slovakia
257;SK;Nitriansky kraj;SK0134A;48.2830499995,18.14112;PM10;EEA Slovakia;µg/m³;11.314;2021-08-06T13:00:00+02:00;Slovakia
258;SK;Prešovský kraj;SK0041A;49.0666656495,20.25;O3;EEA Slovakia;µg/m³;61.524;2021-08-06T13:00:00+02:00;Slovakia
259;TH;Nonthaburi;Sukhothai Thammathirat Open University;13.907861,100.535641;PM10;Air4Thai;µg/m³;18.0;2021-08-06T14:00:00+02:00;Thailand
260;TH;Chiang Rai;Maesai Health Office;20.427325,99.883842;SO2;Air4Thai;ppm;0.001;2021-08-06T14:00:00+02:00;Thailand
261;TH;Phitsanulok;Chom Nan Chaloem Phrakiat Public Park;16.820833,100.258056;O3;Air4Thai;ppm;0.038;2021-08-06T14:00:00+02:00;Thailand
262;TH;Ubon Ratchathani;OTOP Center, Ubon Ratchathani;15.245413,104.846219;PM2.5;Air4Thai;µg/m³;14.0;2021-08-06T14:00:00+02:00;Thailand
263;TH;Chiang Mai;City Hall, Chiangmai;18.840633,98.969661;PM10;Air4Thai;µg/m³;27.0;2021-08-06T14:00:00+02:00;Thailand
264;TH;Nan;Municipality Office, Nan;18.788878,100.776359;NO2;Air4Thai;ppm;0.006;2021-08-06T14:00:00+02:00;Thailand
265;TH;Udon Thani;Nong Prajak Public Park, Udon Thani;17.414174,102.780926;CO;Air4Thai;ppm;0.46;2021-08-06T14:00:00+02:00;Thailand
266;ZA;Nelson Mandela Bay Metro;Saltworks;-33.763778,25.683428;PM2.5;South Africa;µg/m³;4.222;2021-08-06T14:00:00+02:00;South Africa
267;ZA;Ngaka Modiri Molema;Mafikeng;-25.835814,25.614534;PM2.5;South Africa;µg/m³;29.0;2021-08-06T14:00:00+02:00;South Africa
268;CN;崇左市;城南新区;22.3707,107.3702;PM10;ChinaAQIData;µg/m³;65.0;2021-08-06T13:00:00+02:00;China
269;CN;青岛市;城阳区子站;36.3083,120.3999;NO2;ChinaAQIData;µg/m³;24.0;2021-08-06T13:00:00+02:00;China
271;CN;锦州市;天安街道;41.1222,121.1178;NO2;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China
272;CN;南京市;奥体中心;31.9996,118.7356;PM2.5;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China
276;CN;宜兴市;宜兴市环保局;31.354,119.818;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
277;CN;信阳市;审计局;32.1399,114.0609;CO;ChinaAQIData;µg/m³;300.0;2021-08-06T13:00:00+02:00;China
281;CN;信阳市;审计局;32.1399,114.0609;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
282;CN;红河州;州图书馆;23.368,103.3758;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China
284;CN;怀化市;市委党校;27.583,110.0394;NO2;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
285;CN;眉山市;市委党校;30.0744,103.8578;O3;ChinaAQIData;µg/m³;189.0;2021-08-06T13:00:00+02:00;China
286;CN;随州市;市委党校;31.7275,113.3583;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China
288;CN;郴州市;市环保局;25.7759,113.0348;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
292;CN;河池市;市环保站;24.6947,108.0497;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
294;CN;黔东南苗族侗族自治州;市环境监测站;26.5747,107.9783;PM10;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China
295;CN;黔东南苗族侗族自治州;市环境监测站;26.5747,107.9783;NO2;ChinaAQIData;µg/m³;26.0;2021-08-06T13:00:00+02:00;China
296;CN;衡水市;市监测站;37.7316,115.6303;PM2.5;ChinaAQIData;µg/m³;35.0;2021-08-06T13:00:00+02:00;China
298;CN;周口市;市运管处;33.5979,114.6546;NO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
300;ZA;Buffalo City Metro;Zwelitsha;-32.88,27.4;SO2;South Africa;ppm;0.007339;2021-08-06T08:00:00+02:00;South Africa
301;CN;合肥市;庐阳区;31.9436,117.266;SO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
302;CN;池州市;池州学院;30.6618,117.47;NO2;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China
303;CN;宣城市;敬亭山子站;30.9743,118.7385;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
305;CN;咸阳市;奥体中心;34.4078,108.6396;O3;ChinaAQIData;µg/m³;250.0;2021-08-06T13:00:00+02:00;China
306;CN;绵阳市;市人大;31.4535,104.7563;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
307;CN;新余市;新钢沁园村;27.807,114.9149;PM10;ChinaAQIData;µg/m³;36.0;2021-08-06T13:00:00+02:00;China
308;CN;漳州市;漳州党校;24.5183,114.6622;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
309;CN;德宏州;芒市人民政府综合楼;24.4368,98.5881;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
310;CN;七台河市;新建矿广场;45.8222,130.8781;PM10;ChinaAQIData;µg/m³;42.0;2021-08-06T13:00:00+02:00;China
311;CN;广元市;监测站;32.4287,105.8628;PM10;ChinaAQIData;µg/m³;30.0;2021-08-06T13:00:00+02:00;China
312;CN;岳阳市;开发区;29.3575,113.1497;PM10;ChinaAQIData;µg/m³;37.0;2021-08-06T13:00:00+02:00;China
313;CN;临汾市;技工学校;36.0714,111.5028;CO;ChinaAQIData;µg/m³;1000.0;2021-08-06T13:00:00+02:00;China
314;CN;孝感市;文化路;30.9285,113.9153;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
315;CN;辽阳市;新华园;41.2495,123.1683;NO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
318;CN;定西市;东关小学;35.5734,104.6241;NO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
319;CN;张掖市;区工会;38.9422,100.4154;NO2;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
320;CN;驻马店市;市彩印厂;33.015,114.0114;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
321;CN;来宾市;来宾技工学校;23.7256,109.2203;SO2;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China
322;CN;酒泉市;油田生活基地;39.7256,98.4989;PM2.5;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
323;CN;达州市;达州职业技术学院(对照点);31.2827,107.5277;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
327;AU;Ayr;Ayr;-19.5839,147.406;PM2.5;Australia - Queensland;µg/m³;6.6;2021-08-06T13:00:00+02:00;Australia
328;BE;Antwerpen;BETR802;51.209518732,4.43179223079;CO;EEA Belgium;µg/m³;190.0;2021-08-06T03:00:00+02:00;Belgium
329;BE;Luxembourg;BETN085;50.303208,6.001736;PM2.5;EEA Belgium;µg/m³;0.3595;2021-08-06T03:00:00+02:00;Belgium
330;BE;Brabant wallon;BETN063;50.655439,4.668288;O3;EEA Belgium;µg/m³;56.0;2021-08-06T03:00:00+02:00;Belgium
331;BE;Oost-Vlaanderen;BETR731;51.1246905123,3.73950422044;PM2.5;EEA Belgium;µg/m³;4.0;2021-08-06T03:00:00+02:00;Belgium
332;BR;São Paulo;Cid.Universitária-USP-Ipen;-23.56634178,-46.73741428;O3;Sao Paulo CETESB;µg/m³;44.0;2021-08-06T14:00:00+02:00;Brazil
333;BR;Pico do Jaraguá;Pico do Jaraguá;-23.4562689,-46.76609776;PM2.5;Sao Paulo CETESB;µg/m³;9.0;2021-08-06T14:00:00+02:00;Brazil
334;BR;São José dos Campos;S.José Campos-Jd.Satelite;-23.22364548,-45.8908;NO2;Sao Paulo CETESB;µg/m³;46.0;2021-08-06T14:00:00+02:00;Brazil
335;BR;São Caetano do Sul;São Caetano do Sul;-23.61844277,-46.55635394;NO2;Sao Paulo CETESB;µg/m³;37.0;2021-08-06T14:00:00+02:00;Brazil
336;BR;São José dos Campos;S.José Campos;-23.18788733,-45.87119762;SO2;Sao Paulo CETESB;µg/m³;2.0;2021-08-06T13:00:00+02:00;Brazil
338;CA;BRITISH COLUMBIA;TERRACE SKEENA MIDDL;54.52167,-128.6075;O3;AirNow;ppm;0.02;2021-08-06T13:00:00+02:00;Canada
340;CA;NEW BRUNSWICK;FOREST HILLS;45.3092,-66.0092;O3;AirNow;ppm;0.024;2021-08-06T12:00:00+02:00;Canada
341;CH;Bern;CH0031A;46.9510019036,7.4408712625;NO2;EEA Switzerland;µg/m³;9.5649;2021-08-06T13:00:00+02:00;Switzerland
342;CH;Zürich;CH0010A;47.37761656,8.53041092115;PM2.5;EEA Switzerland;µg/m³;2.9673;2021-08-06T13:00:00+02:00;Switzerland
343;CL;Chiguayante;Punteras;-36.923329603,-73.0361323009;PM2.5;Chile - SINCA;µg/m³;18.0;2021-08-06T13:00:00+02:00;Chile
344;CL;Tomé;Liceo Polivalente;-36.6017132114,-72.9585228307;PM2.5;Chile - SINCA;µg/m³;13.0;2021-08-06T13:00:00+02:00;Chile
345;CL;Tomé;Liceo Polivalente;-36.6017132114,-72.9585228307;O3;Chile - SINCA;µg/m³;17.78;2021-08-06T13:00:00+02:00;Chile
346;CL;Curanilahue;Balneario Curanilahue;-37.4851316926,-73.3316264735;PM2.5;Chile - SINCA;µg/m³;22.0;2021-08-06T13:00:00+02:00;Chile
347;CZ;Plzeňský;CZ0PPLA;49.7324485779,13.4022808075;O3;EEA Czech Republic;µg/m³;39.5;2021-08-06T11:00:00+02:00;Czech Republic
348;CZ;Hlavní město Praha;CZ0ALIB;50.0073051453,14.445933342;SO2;EEA Czech Republic;µg/m³;2.7;2021-08-06T09:00:00+02:00;Czech Republic
349;CZ;Jihomoravský;CZ0BBNY;49.1489715576,16.6962165833;PM2.5;EEA Czech Republic;µg/m³;10.0;2021-08-06T11:00:00+02:00;Czech Republic
350;EE;Tartumaa;EE0021A;58.3705750026,26.7347611707;NO2;EEA Estonia;µg/m³;1.54119;2021-08-06T14:00:00+02:00;Estonia
351;FI;South Karelia;FI00283;61.0408199995,28.1765;NO2;EEA Finland;µg/m³;6.2749551;2021-08-06T13:00:00+02:00;Finland
352;FI;Satakunta;FI00179;61.3316899995,22.1433;PM10;EEA Finland;µg/m³;4.490749;2021-08-06T13:00:00+02:00;Finland
353;GB;Manchester;Salford Eccles;53.48481,-2.334139;PM10;DEFRA;µg/m³;11.0;2021-08-06T13:00:00+02:00;United Kingdom
354;GB;Ballymena;Ballymena Ballykeel;54.861595,-6.250873;NO2;DEFRA;µg/m³;11.0;2021-08-06T13:00:00+02:00;United Kingdom
355;GB;Middlesbrough;Middlesbrough;54.569297,-1.220874;PM10;DEFRA;µg/m³;14.0;2021-08-06T13:00:00+02:00;United Kingdom
356;GB;Crompton Way   OL2 8AQ;Shaw Crompton Way;53.579283,-2.093786;NO2;DEFRA;µg/m³;27.0;2021-08-06T13:00:00+02:00;United Kingdom
357;GB;Oxford;Oxford Centre Roadside;51.751745,-1.257463;NO2;DEFRA;µg/m³;14.0;2021-08-06T13:00:00+02:00;United Kingdom
358;GB;Ladybower;Ladybower;53.40337,-1.752006;O3;DEFRA;µg/m³;42.0;2021-08-06T13:00:00+02:00;United Kingdom
359;GB;Narberth;Narberth;51.781784,-4.691462;PM2.5;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
360;GB;Stockbridge;Chilbolton Observatory;51.149617,-1.438228;NO2;DEFRA;µg/m³;1.0;2021-08-06T13:00:00+02:00;United Kingdom
361;GB;Stanford-le-Hope;Stanford-le-Hope Roadside;51.518167,0.439548;NO2;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
362;GB;Norwich;Norwich Lakenfields;52.614193,1.301976;O3;DEFRA;µg/m³;36.0;2021-08-06T13:00:00+02:00;United Kingdom
363;GB;Birmingham;Birmingham Acocks Green;52.437165,-1.829999;O3;DEFRA;µg/m³;42.0;2021-08-06T13:00:00+02:00;United Kingdom
364;GB;Eastbourne;Eastbourne - Holly Place FIDAS;50.8057861405,0.27160921274;PM2.5;London Air Quality Network;µg/m³;6.0;2021-08-06T13:00:00+02:00;United Kingdom
365;GB;Leeds;Leeds Centre;53.80378,-1.546472;SO2;DEFRA;µg/m³;3.0;2021-08-06T13:00:00+02:00;United Kingdom
366;GB;Liverpool;Wirral Tranmere;53.37287,-3.022722;PM2.5;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
367;GB;Horley;Horley;51.165865,-0.167734;PM10;DEFRA;µg/m³;8.0;2021-08-06T12:00:00+02:00;United Kingdom
368;GB;Derry;Derry Rosemount;55.002818,-7.331179;SO2;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
369;GB;Sunderland;Sunderland Silksworth;54.88361,-1.406878;O3;DEFRA;µg/m³;41.0;2021-08-06T13:00:00+02:00;United Kingdom
370;GB;Stoke-on-Trent;Stoke-on-Trent Centre;53.02821,-2.175133;PM2.5;DEFRA;µg/m³;4.0;2021-08-06T13:00:00+02:00;United Kingdom
371;GB;Yorkshire & Humberside;Sheffield Barnsley Road;53.40495,-1.455815;PM2.5;DEFRA;µg/m³;11.0;2021-08-06T13:00:00+02:00;United Kingdom
372;GB;Greenwich;Greenwich - Trafalgar Road (Hoskins St);51.4839072533,0.00040739693585;NO2;London Air Quality Network;µg/m³;38.0;2021-08-06T12:00:00+02:00;United Kingdom
373;GB;Haringey;Haringey  - Priory Park South;51.5839769008,-0.125400278485;O3;London Air Quality Network;µg/m³;42.9;2021-08-06T08:00:00+02:00;United Kingdom
374;HR;Grad Zagreb;HR0009A;45.7649472217,16.0064694444;PM10;EEA Croatia;µg/m³;8.3;2021-08-06T11:00:00+02:00;Croatia
375;HR;Brodsko-posavska;HR0010A;45.1594722217,17.9951;O3;EEA Croatia;µg/m³;78.9;2021-08-06T11:00:00+02:00;Croatia
376;HU;Budapest;HU0041A;47.5080566395,19.02806664;NO2;EEA Hungary;µg/m³;20.88062;2021-08-06T14:00:00+02:00;Hungary
377;HU;Baranya;HU0030A;46.0711097695,18.22528648;NO2;EEA Hungary;µg/m³;29.7572925;2021-08-06T13:00:00+02:00;Hungary
378;IQ;Baghdad;US Diplomatic Post: Baghdad;33.298722,44.395917;PM2.5;StateAir_Baghdad;µg/m³;67.0;2021-08-06T09:00:00+02:00;Iraq
379;IT;Roma;IT0885A;42.091667,11.8025;CO;EEA Italy;µg/m³;700.0;2021-08-06T13:00:00+02:00;Italy
380;IT;L'Aquila;IT1856A;42.36417,13.38306;O3;EEA Italy;µg/m³;90.0;2021-08-06T13:00:00+02:00;Italy
381;IT;Rieti;IT0867A;42.40417,12.85833;CO;EEA Italy;µg/m³;700.0;2021-08-06T13:00:00+02:00;Italy
382;IT;Mantova;IT1388A;45.41083,10.69194;NO2;EEA Italy;µg/m³;11.603982;2021-08-06T13:00:00+02:00;Italy
383;IT;Vicenza;IT0663A;45.714444,11.368611;O3;EEA Italy;µg/m³;103.0;2021-08-06T13:00:00+02:00;Italy
385;IT;Alessandria;IT0643A;44.90661,8.612;NO2;EEA Italy;µg/m³;16.0;2021-08-06T13:00:00+02:00;Italy
386;IT;Vercelli;IT1878A;45.31891,8.40236;O3;EEA Italy;µg/m³;71.0;2021-08-06T13:00:00+02:00;Italy
387;IT;Lecce;IT2044A;40.35194,18.17667;NO2;EEA Italy;µg/m³;18.29;2021-08-06T13:00:00+02:00;Italy
388;IT;Piacenza;IT1923A;45.04889,9.69333;CO;EEA Italy;µg/m³;500.0;2021-08-06T11:00:00+02:00;Italy
389;IT;La Spezia;IT1536A;44.117778,9.842778;PM10;EEA Italy;µg/m³;31.28;2021-08-06T02:00:00+02:00;Italy
390;MX;MEXICO STATE;Acolman;19.6355,-98.912;SO2;AirNow;ppm;0.002;2021-08-06T13:00:00+02:00;Mexico
393;AD;Escaldes-Engordany;AD0942A;42.5096939995,1.539138;CO;EEA Andorra;µg/m³;100.0;2021-08-06T13:00:00+02:00;Andorra
394;CN;盐城市;市监测站;33.3942,120.156;O3;ChinaAQIData;µg/m³;61.0;2021-08-06T13:00:00+02:00;China
395;CN;西双版纳州;景洪市江北;22.0225,100.8017;SO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
396;CN;济南市;机床二厂;36.6447,116.9489;O3;ChinaAQIData;µg/m³;214.0;2021-08-06T13:00:00+02:00;China
397;CN;牡丹江市;机车工厂;44.6075,129.6364;PM10;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
399;CN;来宾市;来宾二中;23.7361,109.2328;O3;ChinaAQIData;µg/m³;145.0;2021-08-06T13:00:00+02:00;China
400;CN;株洲市;株冶医院;27.8867,113.095;O3;ChinaAQIData;µg/m³;126.0;2021-08-06T13:00:00+02:00;China
402;CN;武汉市;武昌紫阳;30.5332,114.3025;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
404;CN;南阳市;汉画馆;32.9735,112.5003;PM10;ChinaAQIData;µg/m³;40.0;2021-08-06T13:00:00+02:00;China
405;CN;怒江州;泸水一中;25.8417,98.8546;PM10;ChinaAQIData;µg/m³;24.0;2021-08-06T13:00:00+02:00;China
406;CN;海北藏族自治州;海晏县西海镇;36.9639,100.9048;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
407;CN;北海市;海滩公园;21.4086,109.1436;NO2;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China
408;CN;句容市;消防指挥中心;31.955,119.146;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
409;CN;句容市;消防指挥中心;31.955,119.146;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
410;CN;十堰市;滨河新村;32.6494,110.78;PM10;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China
412;CN;辽阳市;滨河路;41.2639,123.2354;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
413;CN;莱西市;环保局子站;36.865,120.537;PM2.5;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China
414;CN;南京市;瑞金路;32.0309,118.8109;SO2;ChinaAQIData;µg/m³;10.0;2021-08-06T13:00:00+02:00;China
417;CN;盐城市;盐城电厂;33.4022,120.118;PM10;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China
418;CN;六安市;监测大楼;31.737,116.5079;PM2.5;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
419;CN;南昌市;省林业公司;28.7003,115.8886;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
420;CN;烟台市;福山环保局;37.4967,121.2611;CO;ChinaAQIData;µg/m³;300.0;2021-08-06T13:00:00+02:00;China
423;CN;江阴市;第二实验小学;31.92,120.302;PM2.5;ChinaAQIData;µg/m³;13.0;2021-08-06T13:00:00+02:00;China
424;CN;广元市;老城;32.4444,105.821;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
425;CN;吕梁市;自来水公司;37.5136,111.1297;NO2;ChinaAQIData;µg/m³;41.0;2021-08-06T13:00:00+02:00;China
426;CN;湘西州;跃进水库(对照点);28.2558,109.6414;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
427;CN;无锡市;黄巷;31.6219,120.275;PM10;ChinaAQIData;µg/m³;48.0;2021-08-06T13:00:00+02:00;China
428;CN;扬州市;邗江监测站;32.3761,119.389;CO;ChinaAQIData;µg/m³;400.0;2021-08-06T13:00:00+02:00;China
430;CN;铁岭市;金沙江路北;42.2217,123.7153;O3;ChinaAQIData;µg/m³;145.0;2021-08-06T13:00:00+02:00;China
432;CN;咸宁市;长江产业园;29.8683,114.3375;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
434;CN;平度市;2号;36.799,119.976;PM10;ChinaAQIData;µg/m³;20.0;2021-08-06T13:00:00+02:00;China
436;CN;平度市;2号;36.799,119.976;SO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
437;CN;六盘水市;黄土坡;26.5917,104.83;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
438;CN;泉州市;万安;24.9424,118.6663;O3;ChinaAQIData;µg/m³;100.0;2021-08-06T13:00:00+02:00;China
439;CN;通辽市;东方明珠社区;43.6189,122.2922;O3;ChinaAQIData;µg/m³;95.0;2021-08-06T13:00:00+02:00;China
440;CN;镇江市;丹徒区监测站;32.1328,119.4303;O3;ChinaAQIData;µg/m³;156.0;2021-08-06T13:00:00+02:00;China
442;CN;乳山市;乳山市环保局;36.913,121.531;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T12:00:00+02:00;China
443;CN;长沙市;伍家岭;28.2597,112.9792;NO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China
444;CN;呼伦贝尔市;区环保局;49.2261,119.7594;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
445;CN;南充市;南充市委;30.8023,106.0789;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
448;CN;阳泉市;南庄;37.8486,113.5819;CO;ChinaAQIData;µg/m³;1200.0;2021-08-06T13:00:00+02:00;China
449;CN;枣庄市;台儿庄区环保局;34.5578,117.7276;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
450;CN;武汉市;吴家山;30.6319,114.135;NO2;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
451;CN;嘉兴市;嘉兴学院;30.7478,120.726;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
453;US;CACHE;Smithfield;41.842778,-111.85194;O3;AirNow;ppm;0.04;2021-08-06T13:00:00+02:00;United States
454;US;HENNEPIN;Minneapolis-Pacific;45.008297,-93.277041;PM10;AirNow;µg/m³;43.0;2021-08-06T13:00:00+02:00;United States
455;US;Providence-New Bedford-Fall River;Near Road;41.829495,-71.417457;PM2.5;AirNow;µg/m³;12.0;2021-08-06T13:00:00+02:00;United States
456;US;LEWIS AND CLARK;NCORE;46.8505,-111.987164;PM2.5;AirNow;µg/m³;20.0;2021-08-06T13:00:00+02:00;United States
457;US;Sierra Vista-Douglas;Douglas Red Cross;31.3492,-109.539683;PM10;AirNow;µg/m³;33.0;2021-08-06T13:00:00+02:00;United States
458;US;Pocatello;Pocatello Garrett an;42.876701,-112.460297;O3;AirNow;ppm;0.029;2021-08-06T13:00:00+02:00;United States
459;US;Washington-Arlington-Alexandria;DCNearRoad;38.894749,-76.953427;NO2;AirNow;ppm;0.025;2021-08-06T13:00:00+02:00;United States
460;US;RIO BLANCO;Rangely, CO;40.086941,-108.761002;PM2.5;AirNow;µg/m³;19.0;2021-08-06T13:00:00+02:00;United States
461;US;Atlantic City;Brigantine;39.46487,-74.448738;O3;AirNow;ppm;0.024;2021-08-06T13:00:00+02:00;United States
462;US;Holland-Grand Haven;JENISON;42.894402,-85.852798;PM10;AirNow;µg/m³;29.0;2021-08-06T13:00:00+02:00;United States
463;US;Detroit-Warren-Livonia;ALLEN PARK;42.2283,-83.2092;PM10;AirNow;µg/m³;75.0;2021-08-06T13:00:00+02:00;United States
464;US;MONTGOMERY;Viking Lake State Pa;40.970001,-95.044998;O3;AirNow;ppm;0.027;2021-08-06T13:00:00+02:00;United States
465;US;Elizabethtown;ETOWN2;37.7064,-85.8517;O3;AirNow;ppm;0.011;2021-08-06T13:00:00+02:00;United States
